url,titulo,preco,vendas,teste,marca
https://produto.mercadolivre.com.br/MLB-988441262-mini-furadeira-drill-12-volts-acessorios-artezanato-tozz-_JM?searchVariation=81916210305#searchVariation=81916210305&position=33&search_layout=stack&type=item&tracking_id=b6fc306f-2fec-4e11-b2cf-3dfa088bcc44,Mini Furadeira Drill 12 Volts + Acessorios / Artezanato Tozz,92,398,9,Tozz
https://produto.mercadolivre.com.br/MLB-1883677677-registro-torneira-esfera-para-maquina-de-lavar-mikroval-_JM#position=26&search_layout=stack&type=item&tracking_id=b6fc306f-2fec-4e11-b2cf-3dfa088bcc44,Registro Torneira Esfera Para Máquina De Lavar Mikroval,34,5,9,Mikroval
https://produto.mercadolivre.com.br/MLB-2045306865-parafusadeira-furadeira-impacto-makita-12v-02-bat-hp333dwyx3-_JM#position=24&search_layout=stack&type=item&tracking_id=b6fc306f-2fec-4e11-b2cf-3dfa088bcc44,Parafusadeira Furadeira Impacto Makita 12v 02 Bat Hp333dwyx3,769,5,9,Makita
https://produto.mercadolivre.com.br/MLB-1796223360-furadeira-impacto-veloc-variavel-e-reversivel-16-mm-hp1640k-_JM?searchVariation=76199382590#searchVariation=76199382590&position=25&search_layout=stack&type=item&tracking_id=b6fc306f-2fec-4e11-b2cf-3dfa088bcc44,Furadeira Impacto Veloc. Variável E Reversível 16 Mm Hp1640k,546,1,9,Makita
https://produto.mercadolivre.com.br/MLB-1580409297-furadeira-de-impacto-12-710w-com-maleta-9-brocas-vonder-_JM?searchVariation=59192407967#searchVariation=59192407967&position=22&search_layout=stack&type=item&tracking_id=b6fc306f-2fec-4e11-b2cf-3dfa088bcc44,Furadeira De Impacto 1/2 710w Com Maleta 9 Brocas Vonder,449,7,9,Vonder
https://produto.mercadolivre.com.br/MLB-2044092689-furadeira-58-16mm-550w-com-impacto-m0801b-makita-127v-_JM?searchVariation=173763126112#searchVariation=173763126112&position=1&search_layout=stack&type=item&tracking_id=725fb04b-b130-4cde-8cbe-9af92a1f12f1,Furadeira 5/8  16mm 550w Com Impacto M0801b Makita 127v,403,3,7,Makita
https://produto.mercadolivre.com.br/MLB-2194543708-parafusadeira-furadeira-sem-fio-36v-2-baterias-340w-1550-rpm-_JM?searchVariation=174267992530#searchVariation=174267992530&position=23&search_layout=stack&type=item&tracking_id=b6fc306f-2fec-4e11-b2cf-3dfa088bcc44,Parafusadeira Furadeira Sem Fio 36v 2 Baterias 340w 1550 Rpm,389,2,9,ION
https://produto.mercadolivre.com.br/MLB-1413279227-parafusadeirafuradeira-bateria-carregador-makita-clx228sax-_JM#position=21&search_layout=stack&type=item&tracking_id=b6fc306f-2fec-4e11-b2cf-3dfa088bcc44,Parafusadeira/furadeira Bateria Carregador Makita Clx228sax,1.467,8,9,Makita
https://produto.mercadolivre.com.br/MLB-1976635315-drill-drill-drill-drill-eletrico-portatil-flu-_JM#position=20&search_layout=stack&type=item&tracking_id=b6fc306f-2fec-4e11-b2cf-3dfa088bcc44,Drill Drill Drill Drill Elétrico Portátil Flu,99,11,9,water pump
https://produto.mercadolivre.com.br/MLB-1359047702-furadeira-de-impacto-bosch-gsb13re-jogo-7-brocas-pedra-_JM?searchVariation=46028607528#searchVariation=46028607528&position=16&search_layout=stack&type=item&tracking_id=b6fc306f-2fec-4e11-b2cf-3dfa088bcc44,Furadeira De Impacto Bosch Gsb13re  + Jogo 7 Brocas Pedra,451,3,9,Bosch
https://produto.mercadolivre.com.br/MLB-2015064736-furadeira-de-impacto-12-710w-makita-hp1630k-_JM?searchVariation=173612423211#searchVariation=173612423211&position=19&search_layout=stack&type=item&tracking_id=b6fc306f-2fec-4e11-b2cf-3dfa088bcc44,Furadeira De Impacto 1/2 710w Makita Hp1630k,594,3,9,Makita
https://produto.mercadolivre.com.br/MLB-1307533552-furadeira-de-impacto-bateria-12v-gsb-120-li-bosch-bivolt-_JM?searchVariation=81167764150#searchVariation=81167764150&position=17&search_layout=stack&type=item&tracking_id=b6fc306f-2fec-4e11-b2cf-3dfa088bcc44,Furadeira De Impacto À Bateria 12v Gsb 120-li - Bosch - Bivolt,625,20,9,Bosch
https://produto.mercadolivre.com.br/MLB-2023112813-parafusadeira-a-bateria-18v-2batcarr-bivolt-dhp482rae-_JM?searchVariation=173658668743#searchVariation=173658668743&position=14&search_layout=stack&type=item&tracking_id=b6fc306f-2fec-4e11-b2cf-3dfa088bcc44,Parafusadeira A Bateria 18v (2bat+carr) Bivolt Dhp482rae,1.706,1,9,Makita
https://produto.mercadolivre.com.br/MLB-2131055070-mini-bomba-de-agua-auto-escorvante-portatil-el-drill-pump-_JM?searchVariation=174066272864#searchVariation=174066272864&position=18&search_layout=stack&type=item&tracking_id=b6fc306f-2fec-4e11-b2cf-3dfa088bcc44,Mini Bomba De Água Auto-escorvante Portátil El Drill Pump,99,7,9,Generic
https://produto.mercadolivre.com.br/MLB-1410125758-furadeira-impacto-parafusadeira-12-710w-dwd502-dewalt110kit-_JM?searchVariation=174204362746#searchVariation=174204362746&position=12&search_layout=stack&type=item&tracking_id=b6fc306f-2fec-4e11-b2cf-3dfa088bcc44,Furadeira Impacto Parafusadeira 1/2 710w Dwd502 Dewalt110kit,599,2,9,DeWalt
https://produto.mercadolivre.com.br/MLB-1817865727-furadeira-e-parafusadeira-vonder-12v-impacto-pfv012i-com-kit-_JM?searchVariation=78231289719#searchVariation=78231289719&position=13&search_layout=stack&type=item&tracking_id=b6fc306f-2fec-4e11-b2cf-3dfa088bcc44,Furadeira E Parafusadeira Vonder 12v Impacto Pfv012i Com Kit,341,9,9,Vonder
https://produto.mercadolivre.com.br/MLB-1792336952-furadeira-parafusadeira-12v-impacto-dcd716-dewalt-pontas-_JM?searchVariation=75915363363#searchVariation=75915363363&position=15&search_layout=stack&type=item&tracking_id=b6fc306f-2fec-4e11-b2cf-3dfa088bcc44,Furadeira Parafusadeira 12v Impacto Dcd716 Dewalt + Pontas,937,9,9,DeWalt
https://produto.mercadolivre.com.br/MLB-2065557863-furadeira-parafusadeira-impacto-batcarregador-dhp483-makita-_JM?searchVariation=173841368318#searchVariation=173841368318&position=10&search_layout=stack&type=item&tracking_id=b6fc306f-2fec-4e11-b2cf-3dfa088bcc44,Furadeira Parafusadeira Impacto Bat+carregador Dhp483 Makita,1.540,1,9,Makita
https://produto.mercadolivre.com.br/MLB-2162811475-furadeira-parafusadeira-pfv-012-vonder-a-bateria-_JM?searchVariation=174152552777#searchVariation=174152552777&position=9&search_layout=stack&type=item&tracking_id=b6fc306f-2fec-4e11-b2cf-3dfa088bcc44,Furadeira Parafusadeira Pfv 012 Vonder A Bateria,233,7,9,Vonder
https://produto.mercadolivre.com.br/MLB-2022889814-furadeira-de-impacto-38-220v-tm500k-bd-9-brocas-trena-_JM?searchVariation=173658051494#searchVariation=173658051494&position=11&search_layout=stack&type=item&tracking_id=b6fc306f-2fec-4e11-b2cf-3dfa088bcc44,Furadeira De Impacto 3/8 220v Tm500k B&d + 9 Brocas + Trena,259,3,9,Black+Decker
https://produto.mercadolivre.com.br/MLB-1239223790-kit-parafusadeira-furadeira-2-bat-bivolt-12v-lct204-makita-_JM?searchVariation=80134537040#searchVariation=80134537040&position=7&search_layout=stack&type=item&tracking_id=b6fc306f-2fec-4e11-b2cf-3dfa088bcc44,Kit Parafusadeira Furadeira 2 Bat. Bivolt 12v Lct204 Makita,1.059,59,9,Makita
https://produto.mercadolivre.com.br/MLB-1881179677-furadeira-com-impacto-12-fiv-550-vonder-550w-127v-ou-220v-_JM?searchVariation=84351028896#searchVariation=84351028896&position=8&search_layout=stack&type=item&tracking_id=b6fc306f-2fec-4e11-b2cf-3dfa088bcc44,Furadeira Com Impacto 1/2'' Fiv 550 Vonder 550w 127v Ou 220v,298,1,9,Vonder
https://produto.mercadolivre.com.br/MLB-1399926429-furadeira-parafusadeira-de-impacto-38-12v-hp333dwye-makita-_JM?searchVariation=70736749554#searchVariation=70736749554&position=6&search_layout=stack&type=item&tracking_id=b6fc306f-2fec-4e11-b2cf-3dfa088bcc44,Furadeira Parafusadeira De Impacto 3/8 12v Hp333dwye Makita,849,2,9,Makita
https://www.mercadolivre.com.br/furadeira-martelete-eletrica-de-10mm-goodyear-gy-di-10600k-3-600w-azul-110v/p/MLB16048606?pdp_filters=category:MLB189007#searchVariation=MLB16048606&position=44&search_layout=stack&type=product&tracking_id=511be196-67d9-4d89-a890-3333c71df510,Furadeira martelete elétrica de 10mm Goodyear GY-DI-10600K-3 600W azul 110V,142,983,39,Goodyear
https://produto.mercadolivre.com.br/MLB-1404577710-furadeira-impacto-12-760w-makita-hp1640k-acessorios-_JM?searchVariation=174234927361#searchVariation=174234927361&position=4&search_layout=stack&type=item&tracking_id=b6fc306f-2fec-4e11-b2cf-3dfa088bcc44,Furadeira Impacto 1/2 760w Makita Hp1640k + Acessórios,549,41,9,Makita
https://produto.mercadolivre.com.br/MLB-1217812822-parafusadeira-furadeira-12v-biv-ld12sp-black-decker-13pcs-_JM#position=5&search_layout=stack&type=item&tracking_id=b6fc306f-2fec-4e11-b2cf-3dfa088bcc44,Parafusadeira Furadeira 12v Biv Ld12sp Black Decker + 13pçs,269,353,9,Black+Decker
https://produto.mercadolivre.com.br/MLB-1079873809-furadeira-parafusadeira-12-650w-wesco-50-acessorios-127v-_JM#position=3&search_layout=stack&type=item&tracking_id=b6fc306f-2fec-4e11-b2cf-3dfa088bcc44,Furadeira Parafusadeira 1/2 650w Wesco + 50 Acessórios 127v,396,359,9,Wesco
https://produto.mercadolivre.com.br/MLB-1854777056-furadeira-e-parafusadeira-de-impacto-820w-26pcs-brindes-_JM?searchVariation=81719316536#searchVariation=81719316536&position=2&search_layout=stack&type=item&tracking_id=b6fc306f-2fec-4e11-b2cf-3dfa088bcc44,Furadeira E Parafusadeira De Impacto 820w 26pcs + Brindes,289,4,9,Maxx Tools
https://produto.mercadolivre.com.br/MLB-1191765501-parafusadeira-home-14-635mm-ho031-180-rpm-recarregavel-_JM?searchVariation=89542263833#searchVariation=89542263833&position=1&search_layout=stack&type=item&tracking_id=b6fc306f-2fec-4e11-b2cf-3dfa088bcc44,"Parafusadeira Home 1/4'' 6,35mm Ho031 180 Rpm Recarregável",159,14,9,Multilaser
https://www.mercadolivre.com.br/furadeira-martelete-eletrica-de-13mm-makita-hp1640x2-680w-azul-turquesa-220v-acessorios/p/MLB9480048?pdp_filters=category:MLB189007#searchVariation=MLB9480048&position=43&search_layout=stack&type=product&tracking_id=511be196-67d9-4d89-a890-3333c71df510,Furadeira martelete elétrica de 13mm Makita HP1640X2 680W azul-turquesa 220V + acessórios,489,338,39,Makita
https://www.mercadolivre.com.br/furadeira-martelete-sem-fio-de-13mm-bosch-professional-gsb-180-li-azul-con-bateria-20ah-y-carregador-acessorios/p/MLB18533921?pdp_filters=category:MLB189007#searchVariation=MLB18533921&position=42&search_layout=stack&type=product&tracking_id=511be196-67d9-4d89-a890-3333c71df510,Furadeira martelete sem fio de 13mm Bosch Professional GSB 180-LI azul con bateria 2.0ah y carregador + acessórios,775,194,39,Bosch
https://produto.mercadolivre.com.br/MLB-1263934629-furadeira-parafusadeira-bateria-vonder-12v-pfv012-c-kit-bit-_JM#position=52&search_layout=stack&type=item&tracking_id=511be196-67d9-4d89-a890-3333c71df510,Furadeira Parafusadeira Bateria Vonder 12v Pfv012 C/ Kit Bit,259,4387,39,Vonder
https://produto.mercadolivre.com.br/MLB-1450398453-parafusadeira-furadeira-a-bateria-pfv-012-vonder-bivolt-_JM?searchVariation=69392611069#searchVariation=69392611069&position=51&search_layout=stack&type=item&tracking_id=511be196-67d9-4d89-a890-3333c71df510,Parafusadeira Furadeira A Bateria Pfv 012 - Vonder- Bivolt,242,5021,39,Vonder
https://www.mercadolivre.com.br/furadeira-martelete-eletrica-de-13mm-bosch-professional-gsb-13-re-600w-azul-220v-con-maleta-de-transporte-kit-5-brocas-cyl-1-acessorios/p/MLB15901079?pdp_filters=category:MLB189007#searchVariation=MLB15901079&position=41&search_layout=stack&type=product&tracking_id=511be196-67d9-4d89-a890-3333c71df510,Furadeira martelete elétrica de 13mm Bosch Professional GSB 13 RE 600W azul 220V con maleta de transporte + kit 5 brocas cyl-1 + acessórios,404,12090,39,Bosch
https://www.mercadolivre.com.br/furadeira-martelete-eletrica-de-13mm-schulz-fi500p-500w-vermelha-127v/p/MLB15752573?pdp_filters=category:MLB189007#searchVariation=MLB15752573&position=39&search_layout=stack&type=product&tracking_id=511be196-67d9-4d89-a890-3333c71df510,Furadeira martelete elétrica de 13mm Schulz FI500P 500W vermelha 127V,119,28757,39,Schulz
https://produto.mercadolivre.com.br/MLB-1024897292-parafusadeira-furadeira-bateria-12v-bivolt-pfv-012-vonder-_JM?searchVariation=23540021379#searchVariation=23540021379&position=50&search_layout=stack&type=item&tracking_id=511be196-67d9-4d89-a890-3333c71df510,Parafusadeira Furadeira Bateria 12v Bivolt Pfv 012 Vonder,259,28453,39,Vonder
https://www.mercadolivre.com.br/furadeira-sem-fio-de-10mm-titanium-5498-amarela-e-preta-110v220v-con-maleta-de-transporte-acessorios/p/MLB18434948?pdp_filters=category:MLB189007#searchVariation=MLB18434948&position=37&search_layout=stack&type=product&tracking_id=511be196-67d9-4d89-a890-3333c71df510,Furadeira sem fio de 10mm Titanium 5498 amarela e preta 110V/220V con maleta de transporte + acessórios,146,915,39,Titanium
https://www.mercadolivre.com.br/furadeira-martelete-sem-fio-de-13mm-makita-dhp453x10-azul-turquesa-110v220v-acessorios/p/MLB16086411?pdp_filters=category:MLB189007#searchVariation=MLB16086411&position=36&search_layout=stack&type=product&tracking_id=511be196-67d9-4d89-a890-3333c71df510,Furadeira martelete sem fio de 13mm Makita DHP453X10 azul-turquesa 110V/220V + acessórios,669,3234,39,Makita
https://www.mercadolivre.com.br/furadeira-martelete-eletrica-de-10mm-bosch-professional-gsb-450-re-450w-azul-127v-con-caixa-de-papelo-acessorios/p/MLB15502196?pdp_filters=category:MLB189007#searchVariation=MLB15502196&position=40&search_layout=stack&type=product&tracking_id=511be196-67d9-4d89-a890-3333c71df510,Furadeira martelete elétrica de 10mm Bosch Professional GSB 450 RE 450W azul 127V con caixa de papelão + acessórios,229,20525,39,Bosch
https://www.mercadolivre.com.br/furadeira-martelete-sem-fio-de-13mm-makita-dhp453z-azul-turquesa/p/MLB16421199?pdp_filters=category:MLB189007#searchVariation=MLB16421199&position=38&search_layout=stack&type=product&tracking_id=511be196-67d9-4d89-a890-3333c71df510,Furadeira martelete sem fio de 13mm Makita DHP453Z azul-turquesa,462,1346,39,Makita
https://www.mercadolivre.com.br/furadeira-martelete-sem-fio-de-13mm-dewalt-dcd996b-amarela-acessorio/p/MLB16521982?pdp_filters=category:MLB189007#searchVariation=MLB16521982&position=35&search_layout=stack&type=product&tracking_id=511be196-67d9-4d89-a890-3333c71df510,Furadeira martelete sem fio de 13mm DeWalt DCD996B amarela + acessório,1.155,1659,39,DeWalt
https://www.mercadolivre.com.br/furadeira-martelete-sem-fio-de-13mm-dewalt-dcd7781d2-amarela-110v220v-con-maleta-de-transporte-acessorios/p/MLB18357322?pdp_filters=category:MLB189007#searchVariation=MLB18357322&position=34&search_layout=stack&type=product&tracking_id=511be196-67d9-4d89-a890-3333c71df510,Furadeira martelete sem fio de 13mm DeWalt DCD7781D2 amarela 110V/220V con maleta de transporte + acessórios,1.119,2766,39,DeWalt
https://www.mercadolivre.com.br/furadeira-martelete-sem-fio-de-10mm-vonder-pfv-012-50hz60hz-amarela-100v240v-con-maleta-de-transporte-acessorios/p/MLB16452954?pdp_filters=category:MLB189007#searchVariation=MLB16452954&position=32&search_layout=stack&type=product&tracking_id=511be196-67d9-4d89-a890-3333c71df510,Furadeira martelete sem fio de 10mm Vonder PFV 012 50Hz/60Hz amarela 100V/240V con maleta de transporte + acessórios,233,42491,39,Vonder
https://www.mercadolivre.com.br/furadeira-martelete-eletrica-de-13mm-blackdecker-hd555k88-60hz-550w-laranja-127v-con-maleta-de-transporte-acessorios/p/MLB15479976?pdp_filters=category:MLB189007#searchVariation=MLB15479976&position=33&search_layout=stack&type=product&tracking_id=511be196-67d9-4d89-a890-3333c71df510,Furadeira martelete elétrica de 13mm Black+Decker HD555K88 60Hz 550W laranja 127V con maleta de transporte + acessórios,354,1087,39,Black+Decker
https://www.mercadolivre.com.br/furadeira-eletrica-de-10mm-bosch-professional-gsr-7-14-e-400w-azul-127v/p/MLB16403609?pdp_filters=category:MLB189007#searchVariation=MLB16403609&position=29&search_layout=stack&type=product&tracking_id=511be196-67d9-4d89-a890-3333c71df510,Furadeira elétrica de 10mm Bosch Professional GSR 7-14 E 400W azul 127V,315,2322,39,Bosch
https://www.mercadolivre.com.br/furadeira-martelete-eletrica-de-13mm-makita-hp1640x2-680w-azul-turquesa-127v-acessorios/p/MLB9411040?pdp_filters=category:MLB189007#searchVariation=MLB9411040&position=28&search_layout=stack&type=product&tracking_id=511be196-67d9-4d89-a890-3333c71df510,Furadeira martelete elétrica de 13mm Makita HP1640X2 680W azul-turquesa 127V + acessórios,489,343,39,Makita
https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=X0jGEqcPPduRn%2FFYLq1lViD5GXX%2B3YmB2FfvAcMfhdPaDZ7wB5PmKdxTi3zCFd%2BJQpb9MskWmsMVI1PEdGOXxBhqjJs2q0ob7l%2BPbrnj6H%2ByutJis1gbFq0BnlDuTW%2F4qf%2BhSzVrFaFtXUQ12GPPGb9PcLIwFI9wY0QtXBo9oEuQl3CC%2FbgQISWtaAtedTwHHZkBR6Xl1YbVnaIpMj12IvFXQXBcFwe7xDYpKsSQSAD5Sl381%2BCurFl0XkienUtY64EFJeyNPPdMJcekGCDRm6GQTgiVzj3EKR8BejEmXj6R6Win4yYuCb0A3pbbIn7cXh5HbncT1ZTXqfZlmdQtNvJNONdhjC%2F1u5mehtWuBB40rXH6G2xCqWtIMPrMN1MdkvrcuiwtmqrqnPPQF%2FvisIExC6RtS0ezNwGnFYNsDpnEoG6%2BCtpgsY5NZJrSK63QroZewv0XAtWOzaP5Sj2LBud5y%2FQwgkAdJRrv6sYdbp%2Fgat4Iz4BGnjxuE%2FzrYydZRM77G7vLWxwJ%2BQgd5Mouj65dnxN5jG6xkFM%2FoXLqgE0%2FgRB0xHOijDi40usK%2BXgYpySrOBu5iWKYdJ8SToKqZNoGjx7FiM3%2FxzXMZwAlY8Af8gxsskYRKGpjiCHWmoN3hVyPP%2BBKQetq1%2FRvfe7FaGoqrePxtb3Mep5R8SdEuL4aoPTi%2BO3%2FbneCsp4zlduxItcCfXaJCHY8oLqPV4b5q3E557ZDvuWQOOPMSKcJZbDUNYp%2B%2B3XQ0lRwwT7RZW5kB8VmAwg%2FDj0KsxZ06oQOYB19hfIcDEfSxVjNSxijJyyrsB0f2i4QmPXvW7mQAK3Sbl1Ev8fZgsUUN%2FG2sjgyGRM58GubY17%2FhMYX0XC26BY7aMIq9DgvFLPrIlj64DzrZwnsgeytrny8L9swAFFjZlvizJuTnc6kSqQf5ZMHtm49tpC9Ky%2FVxCWPhKe4%2Bw9%2Bio6%2BDqnUx2Tgln%2FBWnbIn9uMIQUH0fANhaRdZH4UeNLWAnOnIWzthN2bYwoTbFe8P3Fb3XloQlP0Odhov9s94889wxnoAkv%2FTUTNm%2FEJ%2FPxZE7jWsCANgRC7by86xpYgNH5Vl5Nzhs9ODM0gl3ssho1%2Fa8vpfiKKLXgIivr%2FPSqyIDc7YEg28vSlBdpHMu2dc2XncYZgL9wLhgubVjnpN3s92AvRuQV6vkIbKSwR5IheZFa1Rob06fr%2Fa3a9tcYTJbsbFoczQgLYfLFu6OP2B2cCIKWDYgHG%2BXbTzpzqX15uZKB69cHNdwkPeZoC3T0Z8NWNA%2FMaKB%2BpabxW6F7obY8nUWGcs0hO9IeCafqB8gPCIL9AmyGMNXjqfhnAfj8IJor%2BX73zjhRfwTPXc%2F607TNzKf6uaLUg%2FEAsgJDMOJQWLDewVllDLdODWBqq8N%2Bg0Hct4RlowZF2kirtg2Oik23mOjiKrXLVa7Gm7a7jtuAdYVaw2QUra8SBJ4lY%2Fhu19zLf0QjRUIqlysJsJRLjHoKmCGP6och9aBmyBxDRf4JHfFuzsojSMUEtL%2BQ2OZZyvitdZTdnqlnPtE8xQkpquUtJiY1i66ILnuNLkzb9o1WX3VD00tLjaXo%2FtyPsfV%2Fz6w%2BhRCSeWdIdWSMFH8eOiUIO%2Bbq6P%2BfIJdtyGyF%2FTc5ukqmsQazqqskS%2BT53oZxya6qinvUyBehTl6w9POIi%2BHK5eEUcRqqkv%2BuYLxTjyQC7GFDTHphu%2BP8BofKLZqxRkEXIuKeuar8PN7%2FuF1lIK4hp4UgBpfLcVlAqzkAtXm6eWd20lzBbzzan20oUWi1g7ndqbHQXPx0NjLsO1i7qnk%2FidZRV8rHEjR8eFaguetHQxqVNuuwVUC5NuPcesvoAqDBEPmGtRAKJm1G%2FZ%2B26yc8WGTWBioA5aVqyIX%2Fy2Sh2R2EmBTf02UxalTk3llvsGp9zB61sdUyO0s%2BQ9pSn5vY42Cf3ldkKUme%2Bkbj8KblgxHI19VTNmArW2uO%2Fav48f6o777Zp%2BtZVzCZvm2kC3he%2FSbtsj0wpWVinQbKuArZ9G6RS8qo2G04SL4IQuvTp4D13YVmPz221GaCnXiRi5j8Z1wRrXtu2TI2dxFSgnkAdYpaT5PmlXJ3L%2FAG2fIiXxe%2Bg%2BExbCo%2FNKY8Rsj3BIl50xC3pl%2FOSeIdzf9cWRYzb%2B1tIF18b&rb=x,Furadeira martelete sem fio de 13mm DeWalt DCD985B amarela,1.189,284,39,DeWalt
https://www.mercadolivre.com.br/furadeira-martelete-sem-fio-de-13mm-dewalt-dcd776lc1-300w-amarela-110v220v-acessorios/p/MLB16369599?pdp_filters=category:MLB189007#searchVariation=MLB16369599&position=27&search_layout=stack&type=product&tracking_id=511be196-67d9-4d89-a890-3333c71df510,Furadeira martelete sem fio de 13mm DeWalt DCD776LC1 300W amarela 110V/220V + acessórios,989,8298,39,DeWalt
https://www.mercadolivre.com.br/furadeira-eletrica-de-10mm-bosch-professional-gsr-7-14-e-400w-azul-220v/p/MLB15810228?pdp_filters=category:MLB189007#searchVariation=MLB15810228&position=25&search_layout=stack&type=product&tracking_id=511be196-67d9-4d89-a890-3333c71df510,Furadeira elétrica de 10mm Bosch Professional GSR 7-14 E 400W azul 220V,328,3381,39,Bosch
